EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
110628,15064,No ,null,null,2016-03-11T01:00:11.490Z,BWWT_ETL_Process
110629,15065,Yes ,2016-02-15T00:00:00.000Z,Letter,2016-03-12T01:00:08.320Z,BWWT_ETL_Process
110630,15066,Yes ,2016-02-15T00:00:00.000Z,Letter,2016-03-12T01:00:13.910Z,BWWT_ETL_Process
110632,15068,No ,null,null,2016-03-15T01:00:10.957Z,BWWT_ETL_Process
110633,15069,Yes ,2016-02-01T00:00:00.000Z,Phone,2016-03-16T01:00:05.820Z,BWWT_ETL_Process
110642,15078,No ,null,null,2016-03-24T10:53:14.203Z,BWWT_ETL_Process
110643,15079,No ,null,null,2016-03-24T10:53:20.250Z,BWWT_ETL_Process
110644,15080,No ,null,null,2016-03-24T10:53:25.337Z,BWWT_ETL_Process
110645,15081,No ,null,null,2016-03-24T10:53:29.543Z,BWWT_ETL_Process
110646,15082,Yes ,2016-03-16T00:00:00.000Z,Phone,2016-03-24T10:53:35.590Z,BWWT_ETL_Process
110647,15083,Yes ,2016-03-28T00:00:00.000Z,Letter,2016-03-30T01:00:14.913Z,BWWT_ETL_Process
110648,15084,Yes ,2016-03-28T00:00:00.000Z,Letter,2016-03-30T01:00:22.340Z,BWWT_ETL_Process
110649,15085,Yes ,2016-03-28T00:00:00.000Z,Letter,2016-03-30T01:00:27.587Z,BWWT_ETL_Process
110650,15086,No ,null,null,2016-03-30T01:00:33.900Z,BWWT_ETL_Process
110651,15087,No ,null,null,2016-03-30T01:00:42.390Z,BWWT_ETL_Process
110652,15088,Yes ,2016-03-28T00:00:00.000Z,Letter,2016-03-31T01:00:08.660Z,BWWT_ETL_Process
110653,15089,Yes ,2016-03-28T00:00:00.000Z,Letter,2016-03-31T01:00:14.947Z,BWWT_ETL_Process
110654,15090,Yes ,2016-03-30T00:00:00.000Z,Letter,2016-03-31T01:00:22.143Z,BWWT_ETL_Process
110655,15091,No ,null,null,2016-03-31T01:00:30.940Z,BWWT_ETL_Process
110656,15092,Yes ,2016-03-30T00:00:00.000Z,Letter,2016-04-01T01:00:08.620Z,BWWT_ETL_Process
110657,15093,Yes ,2016-03-30T00:00:00.000Z,A combination of the above,2016-04-01T01:00:13.550Z,BWWT_ETL_Process
110658,15094,Yes ,2016-03-30T00:00:00.000Z,A combination of the above,2016-04-01T01:00:18.250Z,BWWT_ETL_Process
110659,15095,Yes ,2016-03-30T00:00:00.000Z,A combination of the above,2016-04-01T01:00:23.127Z,BWWT_ETL_Process
110660,15096,No ,null,null,2016-04-01T01:00:28.443Z,BWWT_ETL_Process
110661,15097,No ,null,null,2016-04-01T01:00:33.767Z,BWWT_ETL_Process
110662,15098,Yes ,2016-01-26T00:00:00.000Z,Letter,2016-04-07T01:00:08.363Z,BWWT_ETL_Process
110663,15099,No ,null,null,2016-04-19T01:00:11.943Z,BWWT_ETL_Process
110664,15100,No ,null,null,2016-04-19T01:00:19.297Z,BWWT_ETL_Process
110665,15101,No ,null,null,2016-04-19T01:00:28.270Z,BWWT_ETL_Process
110666,15102,No ,null,null,2016-04-19T01:00:35.833Z,BWWT_ETL_Process
110668,15104,No ,null,null,2016-05-25T01:00:21.313Z,BWWT_ETL_Process
110669,15105,Yes ,2010-08-23T00:00:00.000Z,Phone,2016-06-16T01:00:15.837Z,BWWT_ETL_Process
110670,15106,No ,null,null,2016-06-23T01:00:13.263Z,BWWT_ETL_Process
110671,15107,No ,null,null,2016-06-23T01:00:22.003Z,BWWT_ETL_Process
110673,15109,Yes ,2016-06-15T00:00:00.000Z,Phone,2016-06-23T01:00:34.020Z,BWWT_ETL_Process
110674,15110,No ,null,null,2016-06-24T01:00:07.090Z,BWWT_ETL_Process
110676,15112,No ,null,null,2016-06-24T01:00:18.223Z,BWWT_ETL_Process
110677,15113,Yes ,2016-06-15T00:00:00.000Z,Phone,2016-06-24T01:00:23.700Z,BWWT_ETL_Process
110678,15114,No ,null,null,2016-06-24T01:00:29.507Z,BWWT_ETL_Process
110679,15115,No ,null,null,2016-06-24T01:00:35.150Z,BWWT_ETL_Process
110680,15116,No ,null,null,2016-06-24T01:00:45.857Z,BWWT_ETL_Process
110681,15117,No ,null,null,2016-06-24T01:00:53.517Z,BWWT_ETL_Process
110682,15118,Yes ,2016-05-20T00:00:00.000Z,Phone,2016-06-24T01:01:00.797Z,BWWT_ETL_Process
110683,15119,No ,null,null,2016-06-28T01:00:12.257Z,BWWT_ETL_Process
110684,15120,No ,null,null,2016-06-28T01:00:17.253Z,BWWT_ETL_Process
110685,15121,No ,null,null,2016-06-28T01:00:22.043Z,BWWT_ETL_Process
110686,15122,Yes ,2016-05-24T00:00:00.000Z,Phone,2016-06-28T01:00:26.180Z,BWWT_ETL_Process
110687,15123,No ,null,null,2016-06-28T01:00:31.563Z,BWWT_ETL_Process
110688,15124,No ,null,null,2016-06-28T01:00:39.243Z,BWWT_ETL_Process
110689,15125,No ,null,null,2016-06-28T01:00:43.100Z,BWWT_ETL_Process
110690,15126,No ,null,null,2016-06-29T01:00:05.543Z,BWWT_ETL_Process
110692,15128,No ,null,null,2016-07-19T01:00:14.380Z,BWWT_ETL_Process
110693,15129,No ,null,null,2016-07-19T01:00:20.320Z,BWWT_ETL_Process
110694,15130,No ,null,null,2016-07-19T01:00:26.860Z,BWWT_ETL_Process
110695,15131,No ,null,null,2016-07-19T01:00:32.223Z,BWWT_ETL_Process
110696,15132,Yes ,2016-02-22T00:00:00.000Z,Phone,2016-07-19T01:00:38.573Z,BWWT_ETL_Process
110697,15133,No ,null,null,2016-07-19T01:00:43.323Z,BWWT_ETL_Process
110698,15134,No ,null,null,2016-07-19T01:00:48.213Z,BWWT_ETL_Process
110699,15135,Yes ,2016-03-01T00:00:00.000Z,Phone,2016-07-19T01:00:52.927Z,BWWT_ETL_Process
110700,15136,Yes ,2016-03-01T00:00:00.000Z,Phone,2016-07-19T01:01:00.307Z,BWWT_ETL_Process
110701,15137,No ,null,null,2016-07-19T01:01:05.000Z,BWWT_ETL_Process
110702,15138,Yes ,2016-03-01T00:00:00.000Z,Phone,2016-07-19T01:01:10.923Z,BWWT_ETL_Process
110703,15139,Yes ,2016-03-01T00:00:00.000Z,Phone,2016-07-19T01:01:17.210Z,BWWT_ETL_Process
110777,15213,Yes ,null,null,2017-01-12T08:34:46.130Z,BWWT_ETL_Process
110781,15217,No ,null,null,2017-01-13T03:04:11.553Z,BWWT_ETL_Process
110783,15219,Yes ,2016-07-14T00:00:00.000Z,Phone,2017-01-13T03:04:24.293Z,BWWT_ETL_Process
110785,15221,Yes ,2016-07-18T00:00:00.000Z,Phone,2017-01-17T03:04:22.820Z,BWWT_ETL_Process
110786,15222,No ,null,null,2017-01-17T03:04:29.567Z,BWWT_ETL_Process
110787,15223,No ,null,null,2017-01-17T03:04:35.870Z,BWWT_ETL_Process
110788,15224,Yes ,2016-07-14T00:00:00.000Z,Phone,2017-01-17T03:04:42.497Z,BWWT_ETL_Process
110789,15225,Yes ,null,Phone,2017-01-17T03:04:48.283Z,BWWT_ETL_Process
110790,15226,No ,null,null,2017-01-17T03:04:55.563Z,BWWT_ETL_Process
110791,15227,Yes ,2016-07-25T00:00:00.000Z,Phone,2017-01-17T03:05:01.563Z,BWWT_ETL_Process
110792,15228,Yes ,2016-07-25T00:00:00.000Z,Phone,2017-01-17T03:05:07.130Z,BWWT_ETL_Process
110793,15229,Yes ,2016-07-25T00:00:00.000Z,Phone,2017-01-17T03:05:14.073Z,BWWT_ETL_Process
110794,15230,No ,null,null,2017-01-17T03:05:20.650Z,BWWT_ETL_Process
110795,15231,No ,null,null,2017-01-17T03:05:27.333Z,BWWT_ETL_Process
110796,15232,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-17T03:05:34.673Z,BWWT_ETL_Process
110797,15233,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-17T03:05:39.700Z,BWWT_ETL_Process
110798,15234,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-17T03:05:45.323Z,BWWT_ETL_Process
110799,15235,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-17T03:05:50.793Z,BWWT_ETL_Process
110800,15236,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-17T03:05:57.837Z,BWWT_ETL_Process
110801,15237,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-18T03:04:11.843Z,BWWT_ETL_Process
110802,15238,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-18T03:04:17.133Z,BWWT_ETL_Process
110803,15239,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-18T03:04:24.467Z,BWWT_ETL_Process
110804,15240,Yes ,2016-08-29T00:00:00.000Z,Phone,2017-01-18T03:04:30.357Z,BWWT_ETL_Process
110805,15241,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-18T03:04:36.153Z,BWWT_ETL_Process
110806,15242,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-18T03:04:42.250Z,BWWT_ETL_Process
110807,15243,Yes ,2016-08-29T00:00:00.000Z,Phone,2017-01-18T03:04:48.550Z,BWWT_ETL_Process
110808,15244,No ,null,null,2017-01-18T03:04:56.417Z,BWWT_ETL_Process
110809,15245,Yes ,2016-08-29T00:00:00.000Z,Phone,2017-01-18T03:05:02.890Z,BWWT_ETL_Process
110810,15246,Yes ,2016-08-29T00:00:00.000Z,Phone,2017-01-18T03:05:09.650Z,BWWT_ETL_Process
110811,15247,Yes ,2016-07-18T00:00:00.000Z,Phone,2017-01-19T03:04:11.673Z,BWWT_ETL_Process
110812,15248,No ,null,null,2017-01-19T03:04:17.947Z,BWWT_ETL_Process
110813,15249,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:04:24.527Z,BWWT_ETL_Process
110814,15250,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:04:30.330Z,BWWT_ETL_Process
110815,15251,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:04:36.293Z,BWWT_ETL_Process
110816,15252,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:04:43.147Z,BWWT_ETL_Process
110817,15253,No ,null,null,2017-01-19T03:04:51.237Z,BWWT_ETL_Process
110818,15254,No ,null,null,2017-01-19T03:04:58.913Z,BWWT_ETL_Process
110819,15255,Yes ,2016-10-14T00:00:00.000Z,Letter,2017-01-19T03:05:05.503Z,BWWT_ETL_Process
110820,15256,No ,null,null,2017-01-19T03:05:12.393Z,BWWT_ETL_Process
110821,15257,Yes ,2016-10-14T00:00:00.000Z,Letter,2017-01-19T03:05:18.280Z,BWWT_ETL_Process
110822,15258,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:05:25.483Z,BWWT_ETL_Process
110823,15259,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-01-19T03:05:32.600Z,BWWT_ETL_Process
110824,15260,Yes ,2016-09-19T00:00:00.000Z,Phone,2017-01-20T03:04:12.227Z,BWWT_ETL_Process
110825,15261,Yes ,2016-07-25T00:00:00.000Z,Phone,2017-01-20T03:04:18.967Z,BWWT_ETL_Process
110827,15263,Yes ,2016-08-22T00:00:00.000Z,Phone,2017-02-03T11:08:28.600Z,BWWT_ETL_Process
110829,15265,Yes ,2016-09-29T00:00:00.000Z,Phone,2017-02-09T03:04:19.040Z,BWWT_ETL_Process
110830,15266,Yes ,2016-09-29T00:00:00.000Z,Phone,2017-02-09T03:04:28.357Z,BWWT_ETL_Process
110831,15267,Yes ,2016-07-25T00:00:00.000Z,E-mail,2017-02-10T03:04:13.343Z,BWWT_ETL_Process
110832,15268,Yes ,2016-07-25T00:00:00.000Z,E-mail,2017-02-10T03:04:19.870Z,BWWT_ETL_Process
110833,15269,Yes ,2016-10-06T00:00:00.000Z,Phone,2017-02-10T03:04:26.893Z,BWWT_ETL_Process
110834,15270,Yes ,2016-10-12T00:00:00.000Z,Phone,2017-02-10T03:04:33.463Z,BWWT_ETL_Process
110835,15271,No ,null,null,2017-02-15T03:04:15.103Z,BWWT_ETL_Process
110836,15272,No ,null,null,2017-02-15T03:04:20.323Z,BWWT_ETL_Process
110837,15273,No ,null,null,2017-02-15T03:04:25.837Z,BWWT_ETL_Process
110838,15274,Yes ,2016-11-16T00:00:00.000Z,Letter,2017-02-15T03:04:31.020Z,BWWT_ETL_Process
110840,15276,No ,null,null,2017-02-15T03:04:41.467Z,BWWT_ETL_Process
110841,15277,No ,null,null,2017-02-15T03:04:46.623Z,BWWT_ETL_Process
110842,15278,No ,null,null,2017-02-15T03:04:52.200Z,BWWT_ETL_Process
110843,15279,Yes ,2016-11-16T00:00:00.000Z,A combination of the above,2017-02-15T03:04:57.453Z,BWWT_ETL_Process
110844,15280,No ,null,null,2017-02-16T03:04:11.950Z,BWWT_ETL_Process
110845,15281,No ,null,null,2017-02-16T03:04:17.503Z,BWWT_ETL_Process
110846,15282,No ,null,null,2017-02-16T03:04:23.387Z,BWWT_ETL_Process
110847,15283,Yes ,2016-11-08T00:00:00.000Z,null,2017-02-16T03:04:31.507Z,BWWT_ETL_Process
110848,15284,Yes ,2016-11-08T00:00:00.000Z,A combination of the above,2017-02-16T03:04:36.693Z,BWWT_ETL_Process
110849,15285,Yes ,2016-11-08T00:00:00.000Z,A combination of the above,2017-02-16T03:04:42.400Z,BWWT_ETL_Process
110850,15286,Yes ,2016-11-07T00:00:00.000Z,Letter,2017-02-16T03:04:47.577Z,BWWT_ETL_Process
110851,15287,No ,null,null,2017-02-16T03:04:51.797Z,BWWT_ETL_Process
110852,15288,No ,null,null,2017-02-16T03:04:57.373Z,BWWT_ETL_Process
110853,15289,Yes ,2016-11-08T00:00:00.000Z,Letter,2017-02-17T09:58:26.180Z,BWWT_ETL_Process
110854,15290,Yes ,2016-11-08T00:00:00.000Z,Letter,2017-02-17T09:58:48.557Z,BWWT_ETL_Process
110855,15291,Yes ,2016-11-08T00:00:00.000Z,Letter,2017-02-17T10:03:28.747Z,BWWT_ETL_Process
110856,15292,Yes ,null,Letter,2017-02-17T10:08:12.530Z,BWWT_ETL_Process
110857,15293,Yes ,null,Letter,2017-02-17T10:12:56.140Z,BWWT_ETL_Process
110858,15294,Yes ,2016-11-08T00:00:00.000Z,Letter,2017-02-17T10:17:42.293Z,BWWT_ETL_Process
110859,15295,Yes ,2016-11-08T00:00:00.000Z,null,2017-02-17T10:22:28.450Z,BWWT_ETL_Process
110860,15296,No ,null,null,2017-02-17T10:24:41.347Z,BWWT_ETL_Process
110861,15297,Yes ,2016-11-14T00:00:00.000Z,null,2017-02-17T10:24:46.087Z,BWWT_ETL_Process
110862,15298,No ,null,null,2017-02-17T10:24:52.043Z,BWWT_ETL_Process
110863,15299,Yes ,2016-11-16T00:00:00.000Z,null,2017-02-17T10:24:57.273Z,BWWT_ETL_Process
110864,15300,Yes ,2016-11-21T00:00:00.000Z,A combination of the above,2017-02-17T10:25:05.503Z,BWWT_ETL_Process
110865,15301,Yes ,2016-11-21T00:00:00.000Z,A combination of the above,2017-02-17T10:25:10.390Z,BWWT_ETL_Process
110866,15302,No ,null,null,2017-02-17T10:25:15.333Z,BWWT_ETL_Process
110867,15303,No ,null,null,2017-02-18T03:04:10.693Z,BWWT_ETL_Process
110872,15308,Yes ,2016-11-16T00:00:00.000Z,null,2017-02-22T03:04:35.993Z,BWWT_ETL_Process
110873,15309,Yes ,2016-11-16T00:00:00.000Z,Letter,2017-02-22T03:04:41.137Z,BWWT_ETL_Process
110874,15310,No ,null,null,2017-02-22T03:04:46.943Z,BWWT_ETL_Process
110875,15311,No ,null,null,2017-02-22T03:04:53.240Z,BWWT_ETL_Process
110876,15312,Yes ,null,null,2017-02-22T03:04:58.140Z,BWWT_ETL_Process
110877,15313,Yes ,2016-11-08T00:00:00.000Z,null,2017-02-22T03:05:04.177Z,BWWT_ETL_Process
110878,15314,Yes ,2016-11-16T00:00:00.000Z,Letter,2017-02-22T03:05:09.927Z,BWWT_ETL_Process
110879,15315,Yes ,2016-11-16T00:00:00.000Z,Letter,2017-02-22T03:05:14.690Z,BWWT_ETL_Process
110880,15316,Yes ,2016-11-16T00:00:00.000Z,A combination of the above,2017-02-22T03:05:23.143Z,BWWT_ETL_Process
110881,15317,No ,null,null,2017-02-22T03:05:28.667Z,BWWT_ETL_Process
110882,15318,Yes ,2016-11-16T00:00:00.000Z,A combination of the above,2017-02-22T03:05:33.820Z,BWWT_ETL_Process
110883,15319,No ,null,null,2017-02-22T03:05:39.590Z,BWWT_ETL_Process
110884,15320,No ,null,null,2017-02-22T03:05:45.670Z,BWWT_ETL_Process
110885,15321,Yes ,2016-11-16T00:00:00.000Z,A combination of the above,2017-02-23T03:04:14.300Z,BWWT_ETL_Process
110886,15322,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-09T03:04:09.683Z,BWWT_ETL_Process
110887,15323,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-09T03:07:00.253Z,BWWT_ETL_Process
110888,15324,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-09T03:07:06.673Z,BWWT_ETL_Process
110889,15326,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-09T03:07:17.520Z,BWWT_ETL_Process
110890,15327,Yes ,2016-07-04T00:00:00.000Z,Letter,2017-03-09T03:07:23.270Z,BWWT_ETL_Process
110891,15329,Yes ,2016-01-13T00:00:00.000Z,Letter,2017-03-10T03:04:19.260Z,BWWT_ETL_Process
110893,15333,Yes ,2016-12-09T00:00:00.000Z,Phone,2017-03-11T03:05:11.110Z,BWWT_ETL_Process
110894,15334,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-14T03:04:10.463Z,BWWT_ETL_Process
110895,15335,Yes ,2016-01-10T00:00:00.000Z,Letter,2017-03-14T03:04:31.420Z,BWWT_ETL_Process
110896,15336,Yes ,2017-01-12T00:00:00.000Z,Letter,2017-03-14T03:04:37.670Z,BWWT_ETL_Process
110897,15337,Yes ,2017-01-10T00:00:00.000Z,Letter,2017-03-14T03:04:42.330Z,BWWT_ETL_Process
110898,15338,Yes ,2017-01-13T00:00:00.000Z,Letter,2017-03-14T03:04:48.570Z,BWWT_ETL_Process
110899,15339,Yes ,2017-01-13T00:00:00.000Z,Letter,2017-03-14T03:04:54.547Z,BWWT_ETL_Process
110900,15340,Yes ,2016-12-19T00:00:00.000Z,Phone,2017-03-14T03:05:01.540Z,BWWT_ETL_Process
110901,15341,Yes ,2016-11-21T00:00:00.000Z,Phone,2017-03-14T03:05:08.290Z,BWWT_ETL_Process
110902,15342,Yes ,2016-11-21T00:00:00.000Z,Phone,2017-03-14T03:05:17.930Z,BWWT_ETL_Process
110903,15343,Yes ,2016-11-21T00:00:00.000Z,Phone,2017-03-14T03:05:24.310Z,BWWT_ETL_Process
110904,15344,Yes ,2016-11-21T00:00:00.000Z,Phone,2017-03-14T03:05:33.573Z,BWWT_ETL_Process
110905,15345,Yes ,2016-12-19T00:00:00.000Z,Phone,2017-03-14T03:05:40.367Z,BWWT_ETL_Process
110906,15346,Yes ,2016-12-12T00:00:00.000Z,Phone,2017-03-15T03:04:08.997Z,BWWT_ETL_Process
110907,15347,No ,null,null,2017-03-15T03:04:14.510Z,BWWT_ETL_Process
110908,15348,Yes ,2017-01-19T00:00:00.000Z,Letter,2017-03-15T03:04:20.790Z,BWWT_ETL_Process
110909,15349,Yes ,2016-11-25T00:00:00.000Z,Phone,2017-03-15T03:04:26.353Z,BWWT_ETL_Process
110910,15350,No ,null,null,2017-03-15T03:04:39.237Z,BWWT_ETL_Process
110911,15351,Yes ,2016-10-06T00:00:00.000Z,Phone,2017-03-15T03:04:45.137Z,BWWT_ETL_Process
110912,15352,Yes ,2016-12-12T00:00:00.000Z,Phone,2017-03-16T03:04:08.370Z,BWWT_ETL_Process
110913,15353,Yes ,2016-12-12T00:00:00.000Z,Phone,2017-03-16T03:04:13.697Z,BWWT_ETL_Process
110914,15354,No ,null,null,2017-03-16T03:04:18.813Z,BWWT_ETL_Process
110915,15355,No ,null,null,2017-03-16T03:04:24.340Z,BWWT_ETL_Process
110916,15356,Yes ,2016-12-12T00:00:00.000Z,Phone,2017-03-16T03:04:30.140Z,BWWT_ETL_Process
110917,15357,Yes ,2016-11-21T00:00:00.000Z,Phone,2017-03-16T03:04:35.453Z,BWWT_ETL_Process
110918,15358,Yes ,2017-01-13T00:00:00.000Z,Letter,2017-03-16T03:04:44.283Z,BWWT_ETL_Process
110919,15359,No ,null,null,2017-03-16T03:04:49.560Z,BWWT_ETL_Process
110921,15361,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-18T03:04:12.243Z,BWWT_ETL_Process
110922,15362,No ,null,null,2017-03-18T03:04:17.017Z,BWWT_ETL_Process
110923,15363,Yes ,2016-01-03T00:00:00.000Z,Letter,2017-03-18T03:04:22.043Z,BWWT_ETL_Process
110924,15364,No ,null,null,2017-03-18T03:04:26.343Z,BWWT_ETL_Process
110925,15365,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-18T03:04:31.410Z,BWWT_ETL_Process
110926,15366,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-18T03:04:36.040Z,BWWT_ETL_Process
110927,15367,No ,null,null,2017-03-18T03:04:41.460Z,BWWT_ETL_Process
110928,15368,No ,null,null,2017-03-18T03:04:46.017Z,BWWT_ETL_Process
110929,15369,No ,null,null,2017-03-18T03:04:53.550Z,BWWT_ETL_Process
110930,15370,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-18T03:04:58.663Z,BWWT_ETL_Process
110931,15371,Yes ,2017-01-05T00:00:00.000Z,A combination of the above,2017-03-18T03:05:03.717Z,BWWT_ETL_Process
110932,15372,No ,null,null,2017-03-18T03:05:09.263Z,BWWT_ETL_Process
110933,15373,No ,null,null,2017-03-21T03:04:10.750Z,BWWT_ETL_Process
110934,15374,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-21T03:04:16.873Z,BWWT_ETL_Process
110935,15375,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-21T03:04:21.950Z,BWWT_ETL_Process
110936,15376,Yes ,2016-12-29T00:00:00.000Z,Letter,2017-03-21T03:04:26.807Z,BWWT_ETL_Process
110937,15377,No ,null,null,2017-03-22T03:04:13.513Z,BWWT_ETL_Process
110938,15378,No ,null,null,2017-03-22T03:04:19.000Z,BWWT_ETL_Process
110939,15379,Yes ,2017-01-11T00:00:00.000Z,Letter,2017-03-22T03:04:24.877Z,BWWT_ETL_Process
110940,15380,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-22T03:04:30.330Z,BWWT_ETL_Process
110941,15381,Yes ,2017-01-11T00:00:00.000Z,A combination of the above,2017-03-22T03:04:37.203Z,BWWT_ETL_Process
110942,15382,No ,null,null,2017-03-22T03:04:42.190Z,BWWT_ETL_Process
110943,15383,No ,null,null,2017-03-22T03:04:48.097Z,BWWT_ETL_Process
110944,15384,No ,null,null,2017-03-22T03:04:54.190Z,BWWT_ETL_Process
110945,15385,No ,null,null,2017-03-22T03:05:00.050Z,BWWT_ETL_Process
110946,15386,Yes ,2017-01-11T00:00:00.000Z,A combination of the above,2017-03-22T03:05:05.427Z,BWWT_ETL_Process
110947,15387,Yes ,2017-01-09T00:00:00.000Z,A combination of the above,2017-03-22T03:05:11.690Z,BWWT_ETL_Process
110948,15388,No ,null,null,2017-03-22T03:05:18.113Z,BWWT_ETL_Process
110949,15389,Yes ,2017-01-11T00:00:00.000Z,A combination of the above,2017-03-22T03:05:24.337Z,BWWT_ETL_Process
110950,15390,Yes ,2017-01-05T00:00:00.000Z,A combination of the above,2017-03-22T03:05:30.680Z,BWWT_ETL_Process
110951,15391,Yes ,2017-01-05T00:00:00.000Z,A combination of the above,2017-03-22T03:05:36.773Z,BWWT_ETL_Process
110953,15393,No ,null,null,2017-03-23T03:08:21.953Z,BWWT_ETL_Process
110955,15395,No ,null,null,2017-03-23T03:17:25.890Z,BWWT_ETL_Process
110956,15396,No ,null,null,2017-03-24T03:08:39.507Z,BWWT_ETL_Process
110957,15397,No ,null,null,2017-03-24T03:12:38.220Z,BWWT_ETL_Process
110958,15398,Yes ,2017-01-05T00:00:00.000Z,Letter,2017-03-24T03:12:44.313Z,BWWT_ETL_Process
110959,15399,No ,null,null,2017-03-24T03:12:49.570Z,BWWT_ETL_Process
110960,15400,No ,null,null,2017-03-24T03:12:56.243Z,BWWT_ETL_Process
110961,15401,Yes ,2017-01-18T00:00:00.000Z,Letter,2017-03-24T03:13:01.773Z,BWWT_ETL_Process
110962,15402,No ,null,null,2017-03-24T03:13:07.277Z,BWWT_ETL_Process
110963,15403,Yes ,2017-01-18T00:00:00.000Z,Letter,2017-03-24T03:13:13.093Z,BWWT_ETL_Process
110964,15404,Yes ,2013-03-05T00:00:00.000Z,Letter,2017-03-24T03:13:18.373Z,BWWT_ETL_Process
110965,15405,Yes ,2013-03-05T00:00:00.000Z,Letter,2017-03-24T03:13:24.467Z,BWWT_ETL_Process
110966,15406,No ,null,null,2017-03-28T03:04:08.707Z,BWWT_ETL_Process
110967,15407,No ,null,null,2017-03-28T03:04:14.240Z,BWWT_ETL_Process
110968,15408,No ,null,null,2017-03-28T03:04:19.350Z,BWWT_ETL_Process
110969,15409,Yes ,2017-01-23T00:00:00.000Z,A combination of the above,2017-03-28T03:04:24.170Z,BWWT_ETL_Process
110970,15410,Yes ,2017-02-06T00:00:00.000Z,A combination of the above,2017-03-28T03:04:29.633Z,BWWT_ETL_Process
110971,15411,No ,null,null,2017-03-29T03:08:40.783Z,BWWT_ETL_Process
110972,15412,Yes ,2017-01-29T00:00:00.000Z,A combination of the above,2017-03-29T03:09:16.000Z,BWWT_ETL_Process
110973,15413,No ,null,null,2017-03-29T03:09:22.700Z,BWWT_ETL_Process
110974,15414,No ,null,null,2017-03-29T03:09:37.530Z,BWWT_ETL_Process
110975,15415,Yes ,2017-01-25T00:00:00.000Z,A combination of the above,2017-03-29T03:09:43.360Z,BWWT_ETL_Process
110976,15416,Yes ,2017-01-25T00:00:00.000Z,A combination of the above,2017-03-29T03:09:50.343Z,BWWT_ETL_Process
110977,15417,Yes ,2017-01-25T00:00:00.000Z,Letter,2017-03-29T03:09:55.867Z,BWWT_ETL_Process
110978,15418,No ,null,null,2017-03-29T03:10:01.560Z,BWWT_ETL_Process
110979,15419,Yes ,2017-01-23T00:00:00.000Z,Letter,2017-03-29T03:10:07.660Z,BWWT_ETL_Process
110980,15420,Yes ,2017-01-23T00:00:00.000Z,Letter,2017-03-29T03:10:13.000Z,BWWT_ETL_Process
110981,15421,No ,null,null,2017-03-29T03:10:19.630Z,BWWT_ETL_Process
110982,15422,Yes ,2017-01-25T00:00:00.000Z,A combination of the above,2017-03-29T03:10:25.880Z,BWWT_ETL_Process
110983,15423,Yes ,2017-01-29T00:00:00.000Z,Letter,2017-03-30T03:04:08.463Z,BWWT_ETL_Process
110984,15424,Yes ,2017-01-29T00:00:00.000Z,A combination of the above,2017-03-30T03:04:13.970Z,BWWT_ETL_Process
110985,15425,No ,null,null,2017-03-30T03:04:19.863Z,BWWT_ETL_Process
110986,15426,Yes ,2017-01-25T00:00:00.000Z,Letter,2017-03-30T03:04:25.273Z,BWWT_ETL_Process
110987,15427,No ,null,null,2017-03-30T03:04:31.580Z,BWWT_ETL_Process
110988,15428,No ,null,null,2017-03-30T03:04:37.217Z,BWWT_ETL_Process
110989,15429,No ,null,null,2017-03-30T03:04:43.357Z,BWWT_ETL_Process
110990,15430,Yes ,2017-01-29T00:00:00.000Z,Letter,2017-03-30T03:06:59.050Z,BWWT_ETL_Process
