Drilling_Company_ID,Company_Name,Street_Address,City,Province,Country,Postal_Code,e_Mail,Is_Active_Flag,Starting_Well_ID,Ending_Well_ID,Last_Well_ID_Used
24307,THOMAS WELL DRLG,null,null,null,null,null,null,false,null,null,null
24309,B&R WATE&SEISMIC,null,null,null,null,null,null,false,null,null,null
24310,HANSEN DRLG,null,null,null,null,null,null,false,null,null,null
24311,SHUMANSKY WATER WELL SERVICES LTD.,15956 - 88 ST,EDMONTON,AB,CA,T5Z 3J1,ETOWNDRILLER@SHAW.ca,true,1690000,1694999,1690237
24313,DOUBLE B WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24314,NELSON DRILLING & PLUMBING,null,null,null,null,null,null,false,null,null,null
24315,HART DRLG LTD,null,null,null,null,null,null,false,null,null,null
24316,DOUBLE C DRLG,null,null,null,null,null,null,false,null,null,null
24317,"MOORE, DENNIS RAYMOND",null,null,null,null,null,null,false,null,null,null
24318,"STENSTROM, HENRY J.",null,null,null,null,null,null,false,null,null,null
24319,STUART DRILLING & WATER WELL SERVICE,null,null,null,null,null,null,false,null,null,null
24320,EXCELL DRLG,null,null,null,null,null,null,false,null,null,null
24322,"SCHOENING, JAMES A.",null,null,null,null,null,null,false,null,null,null
24323,FRIESEN DRLG,null,null,null,null,null,null,false,null,null,null
24324,KENS AIRTECH SERVICE,null,null,null,null,null,null,false,null,null,null
24325,KAP'S DRILLING LTD.,null,null,null,null,null,null,false,9891000,9895999,9891000
24326,PORTMANN DRLG,null,null,null,null,null,null,false,null,null,null
24327,POTTER DRLG,null,null,null,null,null,null,false,null,null,null
24328,A&C WATER WELL DRILLING,BOX 6496,BONNYVILLE,AB,CA,T9N 2H1,ardellm@mcsnet.ca,true,1015000,1019999,1015198
24329,KINSHELLA LEO J,null,null,null,null,null,null,false,null,null,null
24330,SYLVAN LAKE DRLG,null,null,null,null,null,null,false,null,null,null
24331,SUTTON DRLG,null,null,null,null,null,null,false,null,null,null
24334,SMITTY'S WW SVC LTD,null,null,null,null,null,null,false,null,null,null
24335,WHISPERING HILLS DRILLING,BOX 1859,ATHABASCA,AB,CA,T9S 2B5,gwinfo@gov.ab.ca,true,1800000,1804999,1800057
24336,PRAIRIE TO PINE,null,null,null,null,null,null,false,null,null,null
24338,"MARTIN, J. WATER WELLS",null,null,null,null,null,null,false,null,null,null
24339,LIBCAP INDUSTRIES LT,null,null,null,null,null,null,false,null,null,null
24341,LBR CONTRACTORS LTD.,null,null,null,null,null,null,false,null,null,null
24343,ST PAUL DRLG,null,null,null,null,null,null,false,null,null,null
24345,T-CAR HOLDINGS LTD.,1542 66 STREET,EDSON,ALBERTA,CANADA,T7E 1S4,swestoil@telus.net,false,2020200,2021999,2020303
24346,JODEN DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24347,SKY LINE DRLG LTD,GENERAL DELIVERY,RED DEER,AB,CA,null,gwinfo@gov.ab.ca,false,2059500,2059599,2059502
24348,ROBERTSON DAVE L,null,null,null,null,null,null,false,null,null,null
24349,RANKIN DRILLING,BOX 403,BOWDEN,AB,CA,T0M 0K0,gwinfo@gov.ab.ca,true,1625000,1629999,1625439
24350,"BENN, W. ENTERPRISES LTD.",null,null,null,null,null,null,false,null,null,null
24351,NORMAN DRLG LTD,null,null,null,null,null,null,false,null,null,null
24355,DOWNEY DRILLING,null,null,null,null,null,null,false,null,null,null
24356,QUALITY WW DRLG,null,null,null,null,null,null,false,null,null,null
24357,LANDO ENTERPRISES LTD.,null,null,null,null,null,null,false,null,null,null
24358,HANEY JAMES E,null,null,null,null,null,null,false,null,null,null
24359,COUNTRYSIDE DRILLING,RR 1,PICKARDVILLE,AB,CA,T0G 1W0,GWINFO@GOV.AB.CA,false,1215000,1219999,1215055
24360,WIDDOWS DRLG LTD,null,null,null,null,null,null,false,null,null,null
24361,J & R DRLG,null,null,null,null,null,null,false,null,null,null
24362,RULE TRUCKING,null,null,null,null,null,null,false,null,null,null
24363,JONES & JONES DIGGIN,null,null,null,null,null,null,false,null,null,null
24364,GRANVILLE RESOURCES LTD.,null,null,null,null,null,null,false,null,null,null
24365,GARRITTY & BAKER DRILLING (1979) LTD.,null,null,null,null,null,null,false,null,null,null
24367,PRO DRLG & WW SVC,null,null,null,null,null,null,false,null,null,null
24369,BIG QUILL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24370,TRYWAY DRLG LTD,null,null,null,null,null,null,false,null,null,null
24371,GLENS DRLG,null,null,null,null,null,null,false,null,null,null
24372,ALBERTA ENVIRONMENT/EARTH SCIENCES DIVISION,"9820-106 ST, OXBRIDGE PLACE",EDMONTON,AB,CA,T5K 2J6,gwinfo@gov.ab.ca,false,1827800,1827899,1827875
24373,CLARKE JIM WW DRLG,null,null,null,null,null,null,false,null,null,null
24374,GREENE FARMS DRILLING LTD.,BOX 277,MEDICINE HAT,AB,CA,T1A 7G1,GWINFO@GOV.AB.CA,true,2062500,2062999,1879910
24375,ROSE COUNTRY DRLG,null,null,null,null,null,null,false,null,null,null
24376,CARIBOO WATER WELLS LTD.,BOX 2265,PRINCE GEORGE,BRITISH COLUMBIA,CA,V2N 2J8,GWINFO@GOV.AB.CA,true,1180000,1184999,1180029
24377,E&R DUCHESNE,null,null,null,null,null,null,false,null,null,null
24378,SPRING WATER DRLG CO,null,null,null,null,null,null,false,null,null,null
24379,ALBERTA EAGLE DRILLING LTD.,BOX 9036,SYLVAN LAKE,AB,CA,T4S 1S6,GWINFO@GOV.AB.CA,true,1045000,1049999,1045277
24380,WICKENS WATERWELL DRILLING CO. LTD.,null,null,null,null,null,null,false,null,null,null
24381,KERN WATER WELL LTD.,null,null,null,null,null,null,false,null,null,null
24382,JENSEN CC EXP LTD,null,null,null,null,null,null,false,null,null,null
24384,WHITEBRUSH DRLG,null,null,null,null,null,null,false,null,null,null
24385,CORA LYNN DRILLING CO. LTD.,"BOX 2, SITE 18, RR 2",STRATHMORE,AB,CA,T1P 1K5,GWINFO@GOV.AB.CA,false,1210000,1214999,1210001
24386,BRANDON DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24387,LARSON'S WATERWELL SERVICING LTD.,P.O. BOX 61,LOUGHEED,AB,CA,T0B 2V0,office@larsonswaterwell.com,true,1435000,1439999,1435519
24388,PARSONS BROS. WATER WELLS,null,null,null,null,null,null,false,null,null,null
24389,EARNEST WATER WELL DRILLING LTD.,BOX 1930,VEGREVILLE,AB,CA,T9C 1T2,GWINFO@GOV.AB.CA,false,1265000,1269999,1265108
24390,GRIMSHAW WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24391,K&W WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24392,CHINOOK WATERWELLS LTD.,null,null,null,null,null,null,false,null,null,null
24393,K & V CAISSON LTD,null,null,null,null,null,null,false,null,null,null
24396,PRAIRIE FARM REHABILITATION ADMINISTRATION,null,null,null,null,null,null,false,null,null,null
24397,SOUTH COUNTRY DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24398,RIGHT-WAY CONST WW,null,null,null,null,null,null,false,null,null,null
24399,ALDER W W DRLG LTD,BOX 43,LESLIEVILLE,AB,CA,T0M 1T0,gwinfo@gov.ab.ca,false,2059400,2059499,2059400
24400,H&H DRILLING,null,null,null,null,null,null,false,null,null,null
24401,MARTIN A DRLG,null,null,null,null,null,null,false,null,null,null
24402,WESTERN HYDRO-AIR DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24403,PETERSEN WATER DRILLING SERVICES LTD.,null,null,null,null,null,null,false,null,null,null
24404,ASHMONT WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24405,BAKER WATER WELLS,BOX 212,Turner Valley,AB,CA,T0L 2A0,null,false,1115000,1119999,1115244
24406,CANADIAN GEOLOGICAL DRILLING,15107 - 117 Avenue,Edmonton,AB,CA,null,null,true,9941000,9945999,9941013
24407,ALBERTA AGRICULTURE/LAND EVALUATION & RECLAMATION BRANCH,null,null,null,null,null,null,false,null,null,null
24408,LORALTA DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24410,BOYD'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24411,CHALIFOUX DRLG,null,null,null,null,null,null,false,null,null,null
24412,HERTZ DRILLING COMPANY LTD.,null,null,null,null,null,null,false,null,null,null
24413,ALBERTA SOUTHERN EXPLORATION DRILLING LTD.,null,null,null,null,null,null,true,10176000,10180999,null
24414,DAN'S WATER WELL,BOX 444,BONNYVILLE,AB,CA,T0A 0L0,gwinfo@gov.ab.ca,false,1857500,1857599,1857500
24415,"FRASER, JACK",null,null,null,null,null,null,false,null,null,null
24416,CLOVER VALLEY DRG,null,null,null,null,null,null,false,null,null,null
24417,MAGNUM DRLG,null,null,null,null,null,null,false,null,null,null
24420,CRYSTAL WATER DRLG,null,null,null,null,null,null,false,null,null,null
24421,TANGEDAL DRILLING LTD.,BOX 1,ATHABASCA,AB,CA,T9S 2A2,gwinfo@gov.ab.ca,false,9481000,9485999,1967620
24422,THROOP DRILLING,RR 1,BASHAW,AB,CA,T0B 0H0,gwinfo@gov.ab.ca,false,1740000,1744999,null
24423,SIMPSON DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24424,JIM'S DRILLING,RR 1,MILLET,AB,CA,T0C 1Z0,GWINFO@GOV.AB.CA,false,1390000,1394999,1390002
24427,CRYSTAL DRILLING LTD,null,null,null,null,null,null,false,null,null,null
24428,ALKEN BASIN DRILLING LTD.,"BOX 9 Site 1, RR 4",Red Deer County ,AB,CANADA,T4N 5E4,jeffd@alkenbasindrilling.com,true,1065000,1069999,1067653
24429,"MAHAR, VERN DRILLING SERVICES",null,null,null,null,null,null,false,null,null,null
24430,HILL'S DRILLING,null,null,null,null,null,null,false,null,null,null
24431,COVERDALE'S DRILLING,null,null,null,null,null,null,false,null,null,null
24432,CHALLENGE WATER WELL DRILLING (1984),null,null,null,null,null,null,false,null,null,null
24433,BERNWAY ENTERPRISES LTD.,BOX 225,CREMONA,AB,CA,T0M 0R0,GWINFO@GOV.AB.CA,false,1839200,1839299,1839204
24434,RANGELINE DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24435,J.C. DRILLING,BOX 5291,LACOMBE,AB,CA,T4L 1W9,GWINFO@GOV.AB.CA,true,1380000,1384999,1380196
24436,JRBT DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24437,GENETH CONSTRUCTION/DIVISION OF 305-137 ALBERTA LTD.,null,null,null,null,null,null,false,null,null,null
24438,DOGWOOD DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24439,MJOLSNESS LORRIS,null,null,null,null,null,null,false,null,null,null
24441,VULCAN WATER WELL,null,null,null,null,null,null,false,null,null,null
24442,LITTLE BUDDY WATERWELLS,null,null,null,null,null,null,false,null,null,null
24443,263423 ALBERTA LTD.,UNKNOWN,null,null,null,null,gwinfo@gov.ab.ca,false,9000000,9000001,null
24445,BARBIC DRILLING,null,null,null,null,null,null,false,null,null,null
24448,SPRINGWATER DRILLING & BORING,null,null,null,null,null,null,false,null,null,null
24449,WENGER (D) DRILLING,null,null,null,null,null,null,false,null,null,null
24450,SAWCHUK DRILLING,null,null,null,null,null,null,false,null,null,null
24451,STAVELY WATER WELLS,null,null,null,null,null,null,false,null,null,null
24452,RODCO DRILLING,BOX 5168,SPRUCE GROVE,AB,CA,T7X 3A3,RODCODRILLING@TELUS.NET ,true,1640000,1644999,1640766
24453,MERV'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24454,INGLIS WATER WELL DRILLING,4006-36 AVE,LEDUC,AB,CA,T9E 6C7,GWINFO@GOV.AB.CA,false,1893000,1893099,null
24455,VINO'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24458,MCGINNIS DRILLING,null,null,null,null,null,null,false,null,null,null
24459,GRIMSTEAD'S ROUTE 22 WATER WELLS,null,null,null,null,null,null,false,null,null,null
24460,D&D WATER WELL DRILLING & SERVICING LTD.,"BOX 12, SITE 502, RR 5",STONY PLAIN,AB,CA,T7Z 1X5,GWINFO@GOV.AB.CA,false,1230000,1234999,1230139
24461,RIVERSIDE DRILLING,null,null,null,null,null,null,false,null,null,null
24462,318533 ALTA LTD.,null,null,null,null,null,null,false,null,null,null
24463,ALBERTA BORING & DRILLING,null,null,null,null,null,null,false,null,null,null
24464,NORTHERN WATER SUPPLY CO.,null,null,null,null,null,null,false,null,null,null
24465,HINTERLAND DRILLING,null,null,null,null,null,null,false,null,null,null
24466,RON'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24467,"PARSONS, DON DRILLING",null,null,null,null,null,null,false,null,null,null
24468,SNETLER WATER WELL DRILLING LTD.,RR 4,CALMAR,AB,CA,T0C 0V0,gwinfo@gov.ab.ca,false,1695000,1699999,1695023
24469,CODIAN WELL SERVICING (1980) CO. LTD.,null,null,null,null,null,null,false,null,null,null
24470,KGM ASSOC. AUGER LTD,null,null,null,null,null,null,false,null,null,null
24471,BABLITZ DRILLING,null,null,null,null,null,null,false,null,null,null
24472,LASH DRILLING,null,null,null,null,null,null,false,null,null,null
24473,WINCZURA DRILLING,null,null,null,null,null,null,false,null,null,null
24474,MANORA DRILLING SERVICE,null,null,null,null,null,null,false,null,null,null
24476,DORSAY DRILLING SERVICES LTD.,BOX 29,PERRYVALE,AB,CA,T0G 1T0,GWINFO@GOV.AB.CA,false,1255000,1259999,null
24477,G&S WATER WELL SERVICING,null,null,null,null,null,null,false,null,null,null
24478,PARKLAND DRILLING LTD.,BOX 6235,BONNYVILLE,AB,CA,T9N 2G8,duchesne@mcsnet.ca,true,1580000,1584999,1580787
24479,BORDER DRILLING CO. LTD.,null,null,null,null,null,null,false,null,null,null
24481,CAMARO DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24482,NORTH WEST WATER WELLS,null,null,null,null,null,null,false,null,null,null
24483,PARSONS DRILLING,null,null,null,null,null,null,false,null,null,null
24484,"DENHAM, HUGH DRILLING",null,null,null,null,null,null,false,null,null,null
24485,GF WATERWELLS,null,null,null,null,null,null,false,null,null,null
24486,CAL WEST WATER WELL DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24487,DJ DRILLING CAMROSE,null,null,null,null,null,null,false,null,null,null
24488,"HOMMY, WAYNE",null,null,null,null,null,null,false,null,null,null
24489,RADIUM WELL SERVICE,null,null,null,null,null,null,false,null,null,null
24491,TOM MEASURES DRILLING,5816 - 53 AVE,BARRHEAD,AB,CA,T7N 1C2,gwinfo@gov.ab.ca,true,1760000,1764999,1760363
24492,THREEWAY DRILLING INC.,null,null,null,null,null,null,false,null,null,null
24493,AMA DRILLING/DIVISION OF HILL & PARSONS WATER WELLS LTD.,"RR3, SITE 5, BOX 8",RED DEER,AB,CA,T4N 5E3,GWINFO@GOV.AB.CA,false,2023101,2023200,2023150
24494,WHITELINE OILFIELD RENTALS,null,null,null,null,null,null,false,null,null,null
24495,HOPPER WATER WELL DRILLING LTD.,11031 - 92 AVENUE,GRANDE PRAIRIE,AB,CA,T8V 3J3,GWINFO@GOV.AB.CA,true,1375000,1379999,1375500
24496,MCALLISTER HOLDINGS LTD.,null,null,null,null,null,null,false,10101000,10105999,10101001
24497,MCALLISTER WATERWELLS LTD.,null,null,null,null,null,null,true,10016000,10020999,10016002
24501,ALL TYPE PUMP & WATER WELL SERVICES,"BOX 229, RR6, LDC DELTON",EDMONTON,AB,CA,T4V 4K3,null,false,1826000,1826099,null
24502,Double R Drilling Co. Ltd.,null,null,null,null,null,null,false,null,null,null
24503,DOLLMAN'S WATER WELL DRILLING INC.,BOX 345,PINCHER CREEK,AB,CA,T0K 1W0,dwwdinc@gmail.com,true,1250000,1254999,1251065
24504,SEDCO DRILLING/BOW VALLEY RESOURCE SERVICES LTD.,null,null,null,null,null,null,false,null,null,null
24505,"VOGEL, LAWRENCE",null,null,null,null,null,null,false,null,null,null
24506,WESTAR WATER WELL DRILLING LTD.,BOX 57188 2020 SHERWOOD DRIVE,SHERWOOD PARK,AB,CA,T8A 5L7,ADMIN@WESTARDRILLING.CA,true,1795000,1799999,1795660
24507,TRIPLE R DRILLING,null,null,null,null,null,null,false,null,null,null
24508,"MARSHALL, WALLY ENTERPRISES LTD.",null,null,null,null,null,null,false,null,null,null
24509,DRILLING 4U LTD.,null,null,null,null,null,null,false,null,null,null
24510,UHL DRILLING LTD.,BOX 1197,CLARESHOLM,AB,CA,T0L 0T0,gwinfo@gov.ab.ca,true,1770000,1774999,1770308
24511,PETER NIEMANS WATER WELL DRILLING,BOX 5024,HIGH RIVER,AB,CA,T1V 1M3,doug@pnwwd.com,true,1610000,1614999,1611302
24512,WALKER DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24516,R.U. DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24517,AQUA BORING LTD.,148 20 ST NE,MEDICINE HAT,AB,CA,T1C 1S1,AQUABOB@XPLORNET.COM,false,2027100,2027999,1831726
24519,SIMON'S DRILLING & PLUMBING INC.,null,null,null,null,null,null,false,null,null,null
24520,"PARSONS, DELBERT",null,null,null,null,null,null,false,null,null,null
24521,COBOB PUMPS & SERVICES LTD.,51517 RANGE ROAD 275,STONY PLAIN,AB,CA,T7Z 1Z5,GWINFO@GOV.AB.CA,false,1205000,1209999,1205052
24522,RISLING DRILLING,null,null,null,null,null,null,false,null,null,null
24523,RENO DRILLING,null,null,null,null,null,null,false,null,null,null
24524,GREEN-TEE WATER WELLS,null,null,null,null,null,null,false,null,null,null
24525,SHORTY'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24527,FRED'S WATER WELL DRILLING 1989,null,null,null,null,null,null,false,null,null,null
24528,DOLOMITE DRILLING,null,null,null,null,null,null,false,null,null,null
24529,BHP PETROLEUM (CANADA) INC.,null,null,null,null,null,null,false,null,null,null
24530,RURAL WATER WELL SERVICES (1983) LTD.,null,null,null,null,null,null,false,null,null,null
24531,AMA DRILLING (SASK.) LTD.,null,null,null,null,null,null,false,null,null,null
24532,NIELSEN DRILLING COMPANY (1984) LTD.,null,null,null,null,null,null,false,null,null,null
24534,RED ARROW DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24535,BIG ROCK WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24537,R.D. DRILLING,null,null,null,null,null,null,false,null,null,null
24538,GREAT WEST DRILLING LTD.,5724-1 ST SW,CALGARY,AB,CA,T2H 0E2,GWINFO@GOV.AB.CA,true,1335000,1339999,null
24539,FEHR DRILLING,null,null,null,null,null,null,false,null,null,null
24540,ROCKYVIEW DRILLING LTD.,BOX 226,BALZAC,AB,CA,T0M 0E0,gwinfo@gov.ab.ca,false,1635000,1639999,1635040
24542,R&L BIO GAS LTD.,null,null,null,null,null,null,false,null,null,null
24545,AERO DRILLING & CONSULTING LTD.,BOX 263,BENTLEY,AB,CA,T0C 0J0,GWINFO@GOV.AB.CA,false,1035000,1039999,1035484
24546,RRR DRILLING,null,null,null,null,null,null,false,null,null,null
24547,K.J. POLLUTION TESTING & LEASING LTD.,BOX 263,BENTLEY,AB,CA,T0C 0J0,GWINFO@GOV.AB.CA,false,1400000,1404999,null
24548,SAVILLE DRILLING LTD.,P.O. BOX 636,VALLEYVIEW,AB,CA,T0H 3N0,BSAVILLE@ZOOMLA.CA,false,1665000,1669999,1665966
24549,PAT MURRAY WATER WELL DRILLING,BOX 3,DRUMHELLER,AB,CA,T0J 0Y0,gwinfo@gov.ab.ca,false,1595000,1599999,1595006
24551,ALBERTA ENVIRONMENT/WASTE & CHEMICALS DIVISION,null,null,null,null,null,null,false,null,null,null
24553,WASON WATER WELLS,null,null,null,null,null,null,false,null,null,null
24556,PEE WEE DRILLING (2004) LTD.,RR 1,CALGARY,ALBERTA,CANADA,T4B 2A3,dkondrat@pathcom.ca,false,1600000,1604999,1600272
24557,A&J WATER WELL SERVICES LTD.,null,null,null,null,null,null,false,null,null,null
24558,BARRHEAD DRILLING 1991 LTD.,null,null,null,null,null,null,false,null,null,null
24560,ALBERTA ENVIRO DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24563,RUSSELL'S WATERWELL DRILLING,4409-46 AVENUE,ST. PAUL,AB,CA,T0A 3A3,gwinfo@gov.ab.ca,false,1655000,1659999,1655039
24564,BLACKWOOD DRILLING LTD.,BOX 53,DE WINTON,ALBERTA,CANADA,T0L 0X0,info@blackwooddrilling.ca,false,1140000,1144999,1140444
24565,GRIZZLEY ENTERPRISES,BOX 113,ST. LINA,AB,CA,T0A 2Z0,GWINFO@GOV.AB.CA,false,1340000,1344999,1340025
24566,PAP RESOURCES,null,null,null,null,null,null,false,null,null,null
24567,SPETH DRILLING 1989 LTD.,null,null,null,null,null,null,false,null,null,null
24568,MARTIN DRILLING,null,null,null,null,null,null,false,10021000,10025999,10021000
24569,ACREAGE WATER SYSTEMS,null,null,null,null,null,null,false,null,null,null
24570,DRIVE WELL SERVICING LTD.,null,null,null,null,null,null,false,null,null,null
24571,PARSONS DRILLING 1992,null,null,null,null,null,null,false,null,null,null
24573,JR WATERWELLS INC.,null,null,null,null,null,null,false,null,null,null
24574,ACCESS WATERWELLS INC.,BOX 7297,EDSON,AB,CA,T7E 1V5,grant@ACCESSWATERWELLS.COM,true,1025000,1029999,1025697
24575,HOLLAND WATER WELLS,RR 2,NEW SAREPTA,AB,CA,T0B 3M0,GWINFO@GOV.AB.CA,true,1370000,1374999,1370672
24579,"JONES, B. WATERWELLS",null,null,null,null,null,null,false,null,null,null
24580,PELLETIER DRILLING,null,null,null,null,null,null,false,null,null,null
24581,ANDREWS & SONS DRILLING LTD.,BOS 26040 RPO NORTHGATE,REGINA,SASKATCHEWAN,CA,S4R 8R7,andrewsdr@sasktel.net,true,1090000,1094999,1090005
24582,PETERSEN AQUATECH DRILLING LTD.,BOX 108,LA GLACE,AB,CA,T0H 2J0,gwinfo@gov.ab.ca,false,1615000,1619999,1615046
24583,"PLUNET, ERNEST",null,null,null,null,null,null,false,null,null,null
24584,SOUTHERN ALBERTA DRILLING & SERVICING CO. LTD.,BOX 1504,LETHBRIDGE,AB,CA,T1J 4K2,gwinfo@gov.ab.ca,true,1705000,1709999,1705003
24585,LIFEWATER DRILLING,BOX 913,BOW ISLAND,AB,CA,T0K 0G0,gwinfo@gov.ab.ca,false,1455000,1459999,1455034
24586,ALVIN'S WATER WELL DRILLING & SERVICE,BOX 7 SITE 13 RR 2,ROCKY MOUNTAIN HOUSE,AB,CA,T0M 1T0,GWINFO@GOV.AB.CA,false,1080000,1084999,1080001
24587,WEBSTER DRILLING,BOX 956,TURNER VALLEY,AB,CA,T0L 2A0,gwinfo@gov.ab.ca,false,1790000,1794999,1790009
24588,"MAHAR, JOSEPH E.",null,null,null,null,null,null,false,null,null,null
24589,ALBERTA ENVIRONMENTAL PROTECTION/TECHNICAL SERVICES DIVISION,9820 - 106 STREET,EDMONTON,AB,CA,T5K 2J6,gwinfo@gov.ab.ca,false,2059000,2059099,2059024
24593,SMOKY LAKE WELL BORING AND SERVICE,null,null,null,null,null,null,false,null,null,null
24594,TRIPLE M DRILLING,null,null,null,null,null,null,false,null,null,null
24595,MOBILE AUGERS AND RESEARCH LTD.,5603 - 54 STREET,EDMONTON,AB,null,T6B 3G8,administration@mobileaugers.com,true,2088000,2088199,2088014
24598,ASHBURN DRILLING LTD.,BOX 7834,EDSON,AB,CA,T7E 1V9,john@ashburndrilling.com,true,1105000,1109999,1108079
24599,TALL PINE DRILLING LTD.,BOX 700,BENTLEY,AB,CA,T0C 0J0,gwinfo@gov.ab.ca,true,1735000,1739999,1736080
24600,ACTION WATER WELLS LTD.,RR 3,WETASKIWIN,AB,CA,T9A 1X1,actionwaterwells@hotmail.com,true,1030000,1034999,1030538
24602,MANNVILLE WATER WELL SERVICES LTD.,BOX 249,MANNVILLE,AB,CA,T0B 2W0,gwinfo@gov.ab.ca,true,1485000,1489999,1485176
24604,ACE DRILLING,BOX 162,BROCK,SK,CA,S0L 0H0,gwinfo@gov.ab.ca,false,1826300,1826399,1826300
24606,KEN & JERRI'S WATER WELL DRILLING & SERVICES,null,null,null,null,null,null,false,null,null,null
24607,ANDERSON AIR DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24608,CRAIG WATERWELL & DRILLING LTD.,BOX 7983,EDSON,AB,CA,T7E 1W2,CWWD@TELUS.NET,true,1220000,1224999,1220622
24609,REGIONAL DRILLING CONTRACTORS,null,null,null,null,null,null,false,null,null,null
24613,MID-WEST DRILLING LTD.,6109 - 46 ST,LEDUC,AB,CA,T9E 6T8,gwinfo@gov.ab.ca,false,1520000,1524999,1520188
24615,MERV & SONS WATER WELL DRILLING,BOX 584,VEGREVILLE,AB,CA,T9C 1R6,gwinfo@gov.ab.ca,false,1515000,1519999,1515165
24616,MARTIN WATER WELLS,4605 - 49 AVE,VERMILION,AB,CA,T9X 1R6,gwinfo@gov.ab.ca,true,1490000,1494999,1490993
24617,"JAMES, W. G. WATER WELL DRILLING","48 COVINGTON RD, NE",CALGARY,AB,CA,T3K 4B1,GWINFO@GOV.AB.CA,false,1385000,1389999,null
24621,BECK DRILLING & ENVIRONMENTAL SERVICES LTD.,543 71 AVE SE,CALGARY,AB,CA,T2H 2Y2,GWINFO@GOV.AB.CA,true,1125000,1129999,1125074
24622,OK RATHOLE DRILLING LTD.,null,null,null,null,null,null,false,null,null,null
24624,ALTAWEST PRESSURE CEMENTING LTD.,null,null,null,null,null,null,false,null,null,null
24625,PARSONS WATER WELL SERVICES,BOX 44,ABEE,AB,CA,T0A 0A0,gwinfo@gov.ab.ca,false,1585000,1589999,1585001
24626,"DWYER, PAT CONSTRUCTION INC.",BOX 38,LUNDBRECK,AB,CA,T0K 1H0,gwinfo@gov.ab.ca,false,2040000,2040199,2040009
24629,PARSONS WATER WELLS LTD (o/a AMA Drilling),37078 Range Road 270,RED DEER COUNTY,AB,CA,T4E 1K6,amadrill@platinum.ca,true,1590000,1594999,1590453
24630,KLYMIUK WATER WELL DRILLING,BOX 1074,MANNING,AB,CA,T0H 2M0,gwinfo@gov.ab.ca,false,1410000,1414999,1410025
24631,"HILL,DWIGHT (752663 ALBERTA LTD.",null,null,null,null,null,null,false,null,null,null
24632,MIKE'S WATER WELL DRILLING,null,null,null,null,null,null,false,null,null,null
24634,"KRAMPS, JEROME A.",RR 1,CROOKED CREEK,AB,CA,T0H 0Y0,gwinfo@gov.ab.ca,false,2020000,2020100,2020004
24635,LAST CHANCE DRILLING,P.O. BOX 5208,LACOMBE,AB,CA,T4L 1W9,gwinfo@gov.ab.ca,false,1440000,1444999,1440004
24636,LAYNE CHRISTENSEN CANADA LIMITED,1345 HIGHFIELD CRES SE,CALGARY,AB,CA,T2G 5N2,gwinfo@gov.ab.ca,false,1445000,1449999,1445004
24638,Freeman Contracting Ltd.,null,null,null,null,null,null,false,null,null,null
24639,DEL'S REGIONAL DRILLING,"151 VENTURA WAY, NE",CALGARY,AB,CA,T2E 8H3,gwinfo@gov.ab.ca,false,1859000,1859099,1859004
24644,DU-ALL DRILLING,BOX 10,VALHALLA CENTRE,AB,CA,T0H 3M0,GWINFO@GOV.AB.CA,false,1820000,1824999,1820031
24645,S & M WATER WELLS LTD.,BOX 3048,SHERWOOD PARK,AB,CA,T8A 2A6,gwinfo@gov.ab.ca,false,1660000,1664999,null
24646,WAYNE'S WATER WELL SERVICES,BOX 306,GRANUM,AB,CA,T0L 1A0,gwinfo@gov.ab.ca,false,1785000,1789999,1785017
24647,GARE'S DRILLING,BOX 41,COWLEY,AB,CA,T0K 0P0,gwinfo@gov.ab.ca,false,1874700,1874799,1874702
24648,FRASER WATER WELL TESTING LTD.,BOX 5535,LACOMBE,AB,CA,T4L 1X2,cjfraser@albertahighspeed.net,true,1285000,1289999,null
